file_id,audio_path,transcript,is_valid,channels,sample_rate,duration_sec,error
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part55,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part55.wav,sufuri moja tano saba nne saba nasi tutausoma,True,1,16000,2.63,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part56,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part56.wav,hakimu mkaazi wa mahakama wa belmash jiji london uingereza howard riddle,True,1,16000,3.94,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part57,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part57.wav,ameamuru kesi inayomkabili mwanzilishi wa mtandao bali za sidi juliana sanj,True,1,16000,4.26,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part58,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part58.wav,kinyume ya matarajio yake mtaalamu huyo wa komputa mwenye miaka thelathini na tisa,True,1,16000,3.87,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part59,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part59.wav,itambidi akajibu mashtaka ya ubakaji nchini humo,True,1,16000,2.54,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part6,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part6.wav,amekuandalia mengi kutoka viwanjani na makala ya habari urafiki,True,1,16000,2.99,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part60,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part60.wav,kesi anayodai kuwa ni hujuma za kisiasa,True,1,16000,2.31,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part61,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part61.wav,nina matumaini makubwa kwamba tutakata rufaa dhidi ya hukumu hii,True,1,16000,4.2,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part62,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part62.wav,na hilo litafanyika hivyo ndani ya siku saba,True,1,16000,2.89,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part63,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part63.wav,na kuazia pale tutaamini swala hili,True,1,16000,2.34,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part64,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part64.wav,na mimi kuwasilisha kwa jaji ameupata,True,1,16000,2.38,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part65,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part65.wav,na ninadhani ni kwa vile amefungwa kisheria,True,1,16000,2.77,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part66,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part66.wav,hakuweza kufanya chochote kwa sasa <UNK>,True,1,16000,5.46,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part67,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part67.wav,wakili huyo wa utetezi juliana sanj mark steven,True,1,16000,3.51,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part68,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part68.wav,naibu katibu mkuu wa jumuiya majeshi ya kujihami nchi za magharibi <UNK>,True,1,16000,5.46,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part69,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part69.wav,amesema muungano wa kijeshi wa mataifa ya magharibi hautaingilia machafuko yanayoendelea,True,1,16000,4.22,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part7,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part7.wav,inaangazia maandamano yaliofanyika jijini mwanza tanzania,True,1,16000,2.75,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part70,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part70.wav,ras muson amesema hii leo kuwa muungano huo,True,1,16000,2.69,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part71,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part71.wav,haujapokea maombi yoyote kuhusu wao kuhusika katika kuingia katika mgogoro huo,True,1,16000,4.13,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part72,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part72.wav,na kuwa umoja wa mataifa una mamlaka juu ya hilo,True,1,16000,2.48,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part73,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part73.wav,akiongea nchini keiv nchini ukraine alipokuwa kwenye mkutano maofisa wa juu wa nchi hiyo,True,1,16000,4.4,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part74,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part74.wav,ras muson amesema matukio yanayojitokeza nchini libya,True,1,16000,2.66,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part75,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part75.wav,hayata hayaushtui umoja wa nato isipokuwa mgogoro huo,True,1,16000,3.49,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part76,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part76.wav,unaweza kushababisha tatizo kubwa ya wakimbizi,True,1,16000,2.22,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part77,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part77.wav,vinavyoonesha kuwa kuna watu walionusurika na tetemeko la ardhi,True,1,16000,3.1,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part78,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part78.wav,waliofunikwa na vifusi katika mji wa chrischurch na viuga viake,True,1,16000,3.23,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part79,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part79.wav,waziri mkuu wa new zealand john key ameongea kwa njia ya televisheni na kusema kuwa taarifa hiyo,True,1,16000,5.61,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part8,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part8.wav,hii leo kwanza muktasari wa habari <music>,True,1,16000,5.11,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part80,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part80.wav,haimaanishi kuwa hakuna watu walionasa ndani ya vifusi vya majengo,True,1,16000,3.58,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part81,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part81.wav,polisi amesisitiza kuwa ma mia ya waokowaji wa kitaalam wakiwemo kutoka nchi ya new zealand,True,1,16000,4.74,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part82,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part82.wav,wakiwa na mbwa kamera na kifaa vya kunasa sauti,True,1,16000,2.68,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part83,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part83.wav,bado wako katika harakati za kuwatafuta manusura,True,1,16000,3.15,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part84,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part84.wav,waziri mkuu wa israel benjamin netanyahu amesema serikali yake haitaendelea kuvumilia kitendo cha raia wake,True,1,16000,6.09,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part85,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part85.wav,tamko hilo linakuja siku moja baada ya roketi za palestina,True,1,16000,3.11,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part86,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part86.wav,kushambulia jiji la bar sheba maili ishirini hivi,True,1,16000,2.71,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part87,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part87.wav,netanyahu ametoa vitisho hivyo saa chache zilizopita,True,1,16000,2.65,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part88,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part88.wav,na kuionya palestina kuacha mara moja,True,1,16000,2.27,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part89,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part89.wav,<music>,True,1,16000,3.57,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part9,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part9.wav,hali ya usalama nchini libya ni mbaya na rais mohamed gaddafi aamua kulihutubia taifa,True,1,16000,5.46,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part90,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part90.wav,matangazo hayo mpenzi msikilizaji yanakujia moja kwa moja kutoka jijini dar es salam tanzania,True,1,16000,4.18,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part91,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part91.wav,maandamano ya kushinikiza mabadiliko ya kisiasa nchini bahrain yameingia siku ya kumi na moja hivi leo,True,1,16000,4.87,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part92,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part92.wav,huku waandamanaji wakiwa hawana jalili zozote,True,1,16000,2.3,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part93,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part93.wav,waandamanaji nchini bahrain wameapa kufa kama mashahiki wa ukombozi wa nchi hiyo,True,1,16000,4.22,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part94,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part94.wav,na hivyo wana mpango kuondoka viunga vya pil,True,1,16000,2.39,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part95,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part95.wav,hadi pale madai yao yatakapo patiwa majibu,True,1,16000,2.75,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part96,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part96.wav,mabango makubwa yenye maneno makali yakuituhumu serikali,True,1,16000,2.96,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part97,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part97.wav,iliomo madarakani ndio ambaye inaonekana kuwa chachu,True,1,16000,2.67,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part98,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part98.wav,waandamanaji hao kuzidi kujiapiza kuendelea,True,1,16000,2.57,
SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part99,data\raw\audio\SWH-15-20110224_16k-emission_swahili_15h00_-_16h00_tu_20110224_part99.wav,waandamanaji hao wengi wao wakiwa wanachama wa vyama vya upinzani,True,1,16000,3.28,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part1,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part1.wav,hii ni idhaa ya kiswahili redio france international inayokutangazia kutoka dar es salaam tanzania,True,1,16000,5.53,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part10,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part10.wav,kuna viongozi wanaotakiwa kupandishwa kizimbani kujibu mashtaka,True,1,16000,3.35,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part100,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part100.wav,hakuna mtu anayeshikiliwa kuhusiana na tukio hilo,True,1,16000,2.47,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part101,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part101.wav,polisi kadhaa wamepoteza maisha kwa kuuwawa na wanachama bokharam,True,1,16000,3.53,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part102,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part102.wav,rais wa afrika kusini jacob zuma,True,1,16000,2.35,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part103,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part103.wav,yupo katika siku ya pili ya ziara yake nchini ufaransa inayolenga,True,1,16000,3.15,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part104,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part104.wav,kuimarisha uhusiano mzuri wa kibiashara baina ya mataifa hayo mawili,True,1,16000,3.27,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part105,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part105.wav,huku akitarajiwa kukutana na viongozi wa wafanyi biashara,True,1,16000,3.08,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part106,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part106.wav,rais zuma ameingia katika siku yake ya pili huku akiwa ameweka wazi,True,1,16000,3.43,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part107,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part107.wav,wana mipango kabambe ya kuhakikisha uhusiano wa kibiashara,True,1,16000,3.2,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part108,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part108.wav,badala ya moja kunufaika wakati nyingine ikinyonywa,True,1,16000,2.95,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part109,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part109.wav,daniel juma omondi ni mchambuzi wa masuala ya biashara kutoka nchini kenya,True,1,16000,4.08,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part11,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part11.wav,moreno ocampo amekwenda mbali na kusema majaji kutoka mahakama ya icc,True,1,16000,4.08,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part110,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part110.wav,na yeye anaona hizi ni jitihada za serikali rais nicolas sarkozy,True,1,16000,3.59,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part111,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part111.wav,kuanza kusaka marafiki katika ukanda wa afrika,True,1,16000,2.52,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part112,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part112.wav,southern african bwana zuma amemwambia sarkozy ahimize wafanyi biashara,True,1,16000,4.12,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part113,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part113.wav,aa afanye bidii you know ku ku kuonyesha watu wa south african kwamba ana you know anafanya kazi,True,1,16000,5.49,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part114,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part114.wav,ile anadiscuss inakuwa tu basically for the interest ya,True,1,16000,3.24,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part115,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part115.wav,kauli yake mchambuzi wa masuala ya biashara daniel juma omondi akizungumza kutoka nairobi nchini kenya,True,1,16000,5.95,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part116,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part116.wav,idadi ya watu waliopoteza maisha kufuatia kimbunga bingiza kilicho ipiga nchi ya madagascar mwezi uliopita,True,1,16000,5.67,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part117,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part117.wav,imefika thelathini na wanne taarifa kutoka kwa kitengo cha taifa kinacho kinacho shughulikia majanga,True,1,16000,5.15,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part118,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part118.wav,idadi hiyo ni tofauti na ile iliyotolewa awali na idara hiyo,True,1,16000,2.91,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part119,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part119.wav,ambapo idadi ya watu waliopoteza maisha ilitajwa kuwa kumi na watano,True,1,16000,3.5,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part12,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part12.wav,ndio watakuwa na maamuzi ya mwisho iwapo atatoa waranti ya kukamatwa,True,1,16000,3.37,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part120,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part120.wav,zaidi ya watu laki mbili wameadhiriwa na kimbunga hicho,True,1,16000,2.91,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part121,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part121.wav,ambapo makaazi ya wananchi elfu sabini na saba yameharibiwa,True,1,16000,3.07,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part122,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part122.wav,pia kimesababisha uharibifu mkubwa katika mashamba ya mpunga,True,1,16000,3.21,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part123,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part123.wav,<music>,True,1,16000,5.46,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part124,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part124.wav,kwa mcheza kriketi ambapo hiyo jana,True,1,16000,2.88,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part125,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part125.wav,aaa jumhuri ya ireland wameweza kuwasambaratisha uingereza,True,1,16000,3.47,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part126,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part126.wav,wakati leo muda mchache waliopita mchezo uliomalizika ulikuwa ni baina ya afrika kusini waliokuwa wakicheza na uholanzi,True,1,16000,5.3,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part127,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part127.wav,na ni rudi katika laliga nchini uhispania ambapo,True,1,16000,3.99,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part128,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part128.wav,aaa mchezo unamalizika muda mchache pia uliopita ni fc barcelona waliokuwa wakicheza dhibi ya valencia,True,1,16000,5.57,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part129,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part129.wav,na kushuhudia fc barcelona wakiibuka na ushindi wa bao moja kwa nunge,True,1,16000,3.08,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part13,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part13.wav,<UNK>,True,1,16000,2.73,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part130,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part130.wav,na malaga hiyo jana asernali wamefanya mauwaji ya kufuru baada ya kuwafunga lyton oren,True,1,16000,4.05,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part131,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part131.wav,kwa mabao matano kwa sifuri manchester city wenyewe wakasonga mbele kwa kuwafunga aston villa kwa mabao matatu,True,1,16000,5.18,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part132,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part132.wav,zitakazo fanyika nchini humo elfu mbili na kumi na mbili na kuitangaza klabu ya westham united,True,1,16000,4.45,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part133,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part133.wav,kuwa itakuwa mumliki halali wa uwanja huo mara baada mashi ya,True,1,16000,2.81,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part134,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part134.wav,mashindano hayo kukamilika hii ikiwa ina maana kwamba tottenham hotspurs,True,1,16000,3.27,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part135,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part135.wav,shombelee wakalala nyumbani kwa mabao matatu dhidi ya angels paris and germany wakashinda mabao mawili kwa sifuri dhidi ya lemoun,True,1,16000,5.97,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part136,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part136.wav,kwa mabao tatu kwa moja nimalizie na mpira wa kikapu,True,1,16000,2.4,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part137,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part137.wav,klabu larian kavarias wakalala nyumbani kwa vikapu tisini na tisa,True,1,16000,2.98,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part138,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part138.wav,dhidi ya mia moja na tisa vya santantonio spurs,True,1,16000,2.34,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part139,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part139.wav,shukrani sana emanuel makundi <music>,True,1,16000,2.73,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part14,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part14.wav,<UNK> waandamanaji wa amani ambao ni ujumbe wa kiarabu,True,1,16000,4.22,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part140,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part140.wav,barabara na nimpishe sasa edwin david deketela katika magazeti edwin karibu,True,1,16000,4.3,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part141,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part141.wav,kazi naona leo mambo mazuri mambo mazuri karibu sana edwin naanza na,True,1,16000,4.72,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part142,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part142.wav,waziri mkristo pekee pakistan,True,1,16000,2.25,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part143,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part143.wav,shabaz butt ameuwawa katika kwa kupigwa risasi katika mji mkuu,True,1,16000,4.22,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part144,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part144.wav,aliuwawa pia kwa kutetea swala hili imeandikwa kwa kidefu habari hii katika,True,1,16000,3.99,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part145,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part145.wav,mtandao wa habari huu wa ap na kuna siku tatu za maombolezo zimetangazwa na serikali ya nchi hiyo naam,True,1,16000,5.61,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part146,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part146.wav,katika gazeti la mtanzania mbunge mbaheleni atimuliwa bungeni nchini kenya,True,1,16000,4.26,
SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part147,data\raw\audio\SWH-15-20110303_16k-emission_swahili_15h00_-_16h00_tu_20110303_part147.wav,faram maalim naibu spika huyo alimwambia m,True,1,16000,2.73,
